DATA,Temperature,Humidity,Speed,Speed_Max,WindDirection(Degrees),Rain_Tot,Pressure,Radiation,Visibility_Avg,TimeSunRise,TimeSunSet
05/06/2020 18:00,29.26,29.24,5.363,11.54,73.9,0,803.834,432.6,null,,
05/06/2020 19:00,26.64,38.62,7.071,12.48,73.4,0,804.451,151.5,null,,
05/06/2020 20:00,24.29,45,6.249,11.65,66.5,0,805.26,7.3,null,,
05/06/2020 21:00,22.65,47.1,5.058,10.1,64.5,0,805.921,-1,null,,
05/06/2020 22:00,20.82,57.28,6.033,11.23,81,0,806.825,-0.8,null,,
05/06/2020 23:00,19.61,63.82,5.711,10.15,85.3,0,807.615,-1.2,null,,
06/06/2020 00:00,18.78,66.42,5.306,9.59,78.3,0,808.095,-1.3,null,,
06/06/2020 01:00,17.92,70.12,4.177,8.64,84.9,0,807.882,-1.3,null,,
06/06/2020 02:00,17.35,72.47,3.961,7.5,85.5,0,807.39,-1.6,null,,
06/06/2020 03:00,16.89,73.59,2.154,4.99,87.4,0,807.17,-1.5,null,,
06/06/2020 04:00,16.01,77.67,2.57,5.23,70,0,806.693,-1.6,null,,
06/06/2020 05:00,15.92,79.19,2.714,4.96,48.6,0,806.671,-1.6,null,,
06/06/2020 06:00,15.5,80.61,2.813,4.89,2.5,0,807.084,-1,null,,
06/06/2020 07:00,15.84,78.58,2.496,5.32,28.1,0,807.473,44.5,null,,
06/06/2020 08:00,16.8,74.25,1.904,4.43,342.2,0,807.97,131.2,null,,
06/06/2020 09:00,19.35,63.01,1.589,4.25,346.3,0,808.206,373.3,null,,
06/06/2020 10:00,21.81,50.66,1.605,4.07,91.7,0,808.217,705.2,null,,
06/06/2020 11:00,23.63,42.77,2.123,5.49,176,0,807.995,895.7,null,,
06/06/2020 12:00,25.57,35.78,1.766,5.32,251.1,0,807.331,1017.1,null,,
06/06/2020 13:00,27.4,31.76,2.172,5.17,295.1,0,806.634,1027,null,,
06/06/2020 14:00,28.32,29.14,2.845,6.74,330.4,0,805.905,978.3,null,,
06/06/2020 15:00,29.65,25.01,3.688,7.68,353.4,0,805.036,947.6,null,,
06/06/2020 16:00,30.19,23.85,3.897,8.88,352.5,0,804.092,805.6,null,,
06/06/2020 17:00,29.12,27.06,4.351,10.9,75,0,803.599,501.8,null,,
06/06/2020 18:00,29.09,27.17,3.755,7.8,68.3,0,803.253,359.4,null,,
06/06/2020 19:00,28.22,29.97,4.45,9.97,75.6,0,803.382,147.3,null,,
06/06/2020 20:00,26.17,36.73,5.155,8.69,80.5,0,804.099,5,null,,
06/06/2020 21:00,24.35,43.53,4.969,8.81,68,0,804.893,-1,null,,
06/06/2020 22:00,22.91,49.58,5.135,9.7,81.8,0,805.695,-1,null,,
06/06/2020 23:00,21.85,53.02,4.751,10.18,92.4,0,806.615,-0.6,null,,
07/06/2020 00:00,21.3,54.42,2.538,7.33,137.9,0,807.38,-0.9,null,,
07/06/2020 01:00,20.54,58.74,2.457,5.51,104.9,0,807.339,-0.9,null,,
07/06/2020 02:00,19.51,66.23,3.349,7.01,88.1,0,806.902,-1.1,null,,
07/06/2020 03:00,19.08,66.78,1.332,4.1,324,0,806.617,-1.3,null,,
07/06/2020 04:00,18.77,66.48,0.578,1.71,25.4,0,806.488,-1.5,null,,
07/06/2020 05:00,18.16,67.79,1.092,2.63,73,0,806.438,-1.2,null,,
07/06/2020 06:00,18.3,67.47,0.884,2.51,112.2,0,806.649,-0.4,null,,
07/06/2020 07:00,18.3,68.67,0.895,1.97,124.6,0,806.827,43.1,null,,
07/06/2020 08:00,19.13,68.36,1.484,3.31,195,0,807.217,148.4,null,,
07/06/2020 09:00,20.73,65.11,2.274,5.58,230.3,0,807.287,387.1,null,,
07/06/2020 10:00,21.91,60.93,3.082,6.17,237.1,0,807.15,307.5,null,,
07/06/2020 11:00,23.28,54.61,3.946,8.92,242,0,806.933,521.7,null,,
07/06/2020 12:00,24.56,50.6,4.588,8.58,229.1,0,806.687,576,null,,
07/06/2020 13:00,25.9,43.61,5.124,11.19,233.2,0,806.017,681.9,null,,
07/06/2020 14:00,26.93,38.43,4.558,8.74,236.4,0,805.089,520.4,null,,
07/06/2020 15:00,28.47,32.03,4.778,10.85,223.1,0,804.041,753.8,null,,
07/06/2020 16:00,28.23,33.88,5.66,12.09,229.1,0,803.311,339.5,null,,
07/06/2020 17:00,28.51,34.81,6.173,12.56,229.5,0,802.886,425.2,null,,
07/06/2020 18:00,28.31,34.04,6.033,10.96,241.2,0,802.514,242.1,null,,
07/06/2020 19:00,28.99,37.14,6.454,11.8,237.5,0,802.587,109.1,null,,
07/06/2020 20:00,21.4,56.83,4.52,10.88,75.1,0.8,805.796,-4.7,null,,
07/06/2020 21:00,20.27,67.4,3.454,7.7,157.2,0.8,805.308,-2.7,null,,
07/06/2020 22:00,20.17,77.55,2.555,6.53,230.5,0,806.001,-0.7,null,,
07/06/2020 23:00,20.09,75.97,1.711,3.14,197.9,0,806.565,-1.5,null,,
08/06/2020 00:00,19.83,77.41,1.927,4.05,212.2,0,806.856,-1.2,null,,
08/06/2020 01:00,19.19,78.98,2.806,5.46,220.8,0,806.717,-0.7,null,,
08/06/2020 02:00,18.66,81.44,1.08,2.61,213.6,0,806.48,-1.1,null,,
08/06/2020 03:00,18.49,80.6,2.414,5.18,211.1,0,806.508,-0.8,null,,
08/06/2020 04:00,18.61,73.08,2.095,4.71,231.4,0,806.329,-1,null,,
08/06/2020 05:00,18.48,73.38,1.767,4.27,187.4,0,806.392,-0.9,null,,
08/06/2020 06:00,17.92,68.46,2.688,5.38,218.9,0,806.783,-0.4,null,,
08/06/2020 07:00,17.8,69.07,1.694,4.16,210.9,0,807.247,47,null,,
08/06/2020 08:00,18.8,65.83,1.918,4.58,196.9,0,807.777,170.2,null,,
08/06/2020 09:00,20.11,61.81,3.239,5.53,215.2,0,808.218,321.6,null,,
08/06/2020 10:00,21.43,58.12,4.081,7.68,246.9,0,808.296,513.9,null,,
08/06/2020 11:00,23.4,54.49,4.426,9.46,235.4,0,808.076,837.3,null,,
08/06/2020 12:00,24.81,48.3,4.683,8.58,240,0,807.953,739.3,null,,
08/06/2020 13:00,26.11,45.01,4.689,9.03,244.3,0,807.531,992.8,null,,
08/06/2020 14:00,27.34,41.2,4.149,8.79,231.5,0,806.847,908.8,null,,
08/06/2020 15:00,28.58,35.76,4.037,8.31,237.8,0,805.978,899,null,,
08/06/2020 16:00,28.87,34,3.89,8.25,233.5,0,804.83,512.2,null,,
08/06/2020 17:00,29.12,32.16,3.928,9.36,211.3,0,804.048,385.5,null,,
08/06/2020 18:00,29.3,31.43,4.735,9.46,208.7,0,803.818,322,null,,
08/06/2020 19:00,27.91,33.22,5.325,13.54,252.3,0,804.269,148,null,,
08/06/2020 20:00,23.11,55.12,7.604,14.36,23.8,0,808.444,7.5,null,,
08/06/2020 21:00,17.17,57.23,3.081,8.6,234.7,0.1,798.78,-5.1,null,,
08/06/2020 22:00,15.15,81.06,2.655,5.3,270.4,1.1,808.826,0.8,null,,
08/06/2020 23:00,null,64.67,3.423,6.1,318.9,2.8,807.526,0,null,,
09/06/2020 00:00,20.96,84.41,3.848,8.48,185.9,0.2,807.345,-1.8,null,,
09/06/2020 01:00,15.59,90.82,2.03,6.07,178,0,808.688,-0.5,null,,
09/06/2020 02:00,15.55,91.69,1.842,3.02,134.5,0,808.592,-0.7,null,,
09/06/2020 03:00,15.4,93.7,1.556,4.2,80.4,0,808.19,-1,null,,
09/06/2020 04:00,15.95,86.94,1.986,4.25,345.8,0,807.991,-1,null,,
09/06/2020 05:00,16.09,83.41,0.979,2.97,287.6,0,807.936,-1.1,null,,
09/06/2020 06:00,15.28,94.17,1.314,2.4,118.2,0,807.989,-0.4,null,,
09/06/2020 07:00,15.22,92.73,0.651,1.41,12.3,0,808.15,69.2,null,,
09/06/2020 08:00,16.94,81.86,2.002,3.26,349,0,808.455,228.1,null,,
09/06/2020 09:00,19.19,66.42,1.628,3,308.3,0,808.551,494.4,null,,
09/06/2020 10:00,21.6,59.16,2.077,6,235.1,0,808.579,720.7,null,,
09/06/2020 11:00,23,51.79,2.668,5.06,210.5,0,808.488,893.3,null,,
09/06/2020 12:00,25.01,46.38,2.431,5.23,193.1,0,808.222,992.4,null,,
09/06/2020 13:00,26.63,43.68,2.728,6.64,189.6,0,807.77,1051,null,,
09/06/2020 14:00,28.4,36.03,2.626,5.29,201.9,0,806.998,1031.3,null,,
09/06/2020 15:00,30.27,26.06,2.141,5.51,235.2,0,806.165,947.7,null,,
09/06/2020 16:00,30.8,22.39,1.984,5.25,255.2,0,805.277,584.2,null,,
09/06/2020 17:00,30.22,24.66,2.997,6.56,188.3,0,804.965,349.2,null,,
09/06/2020 18:00,28.49,29.6,3.058,6.81,237.4,0,805.302,62.9,null,,
09/06/2020 19:00,25.21,42.36,2.751,5.57,215.7,0,806.285,13.5,null,,
09/06/2020 20:00,24.52,44.45,1.739,4.69,225,0,806.464,-0.4,null,,
09/06/2020 21:00,23.03,45.86,7.28,13.39,62.9,0,808.049,-0.3,null,,
09/06/2020 22:00,19.89,66.11,5.229,10.64,216.4,0.5,809.247,-2.5,null,,
09/06/2020 23:00,18.85,70.53,2.921,8.26,221.9,0,810.021,-0.7,null,,
10/06/2020 00:00,18.56,72.35,1.233,3.22,95.8,0,810.234,-0.9,null,,
10/06/2020 01:00,18.15,75.33,1.311,2.52,115.7,0,809.996,-1.3,null,,
10/06/2020 02:00,17.69,77.15,1.539,2.6,62.1,0,810.004,-1.4,null,,
10/06/2020 03:00,17.6,78.47,1.497,2.62,135.7,0,810.156,-1.1,null,,
10/06/2020 04:00,17.22,81.37,0.995,2.67,81.3,0,810.039,-1.3,null,,
10/06/2020 05:00,16.76,82.74,0.899,2.14,75.7,0,810.003,-1.3,null,,
10/06/2020 06:00,16.9,76.89,1.763,4.66,353.5,0,810.192,-1.4,null,,
10/06/2020 07:00,17.14,73.03,3.4,6.78,8.7,0,810.786,32,null,,
10/06/2020 08:00,17.92,69.88,2.052,5.1,16.2,0,811.375,151.1,null,,
10/06/2020 09:00,19.24,66.14,2.754,4.8,346.3,0,811.512,388.9,null,,
10/06/2020 10:00,21.84,55.12,2.193,4.45,356.4,0,811.408,724,null,,
10/06/2020 11:00,23.34,49.72,3.444,6.62,350.5,0,811.393,810.6,null,,
10/06/2020 12:00,24.85,43.9,3.008,7.07,39.9,0,811.208,981.1,null,,
10/06/2020 13:00,26.84,34.39,4.002,9.86,68.8,0,810.777,1066.6,null,,
10/06/2020 14:00,27.77,24.13,5.796,11.52,87.9,0,810.311,1061,null,,
10/06/2020 15:00,28.22,22.22,6.308,12.81,86,0,809.752,937.4,null,,
10/06/2020 16:00,27.77,29.06,6.035,11.44,79.9,0,808.91,725.5,null,,
10/06/2020 17:00,27.52,30.42,6.008,12.21,72.6,0,808.527,572.3,null,,
10/06/2020 18:00,26.92,28.73,5.568,11.67,64,0,808.427,344.5,null,,
10/06/2020 19:00,25.47,33.17,5.737,10.21,58.8,0,808.727,146,null,,
10/06/2020 20:00,23.56,39.07,4.899,8.38,59.6,0,809.696,8.8,null,,
10/06/2020 21:00,22.17,43.31,4.842,8.87,55.9,0,811.002,-1,null,,
10/06/2020 22:00,21.06,48.41,4.554,9.14,46.2,0,811.955,-1.1,null,,
10/06/2020 23:00,20.25,56.33,3.955,6.93,63.5,0,812.695,-1.1,null,,
11/06/2020 00:00,19.5,64.14,3.67,7.19,70.3,0,812.991,-1.1,null,,
11/06/2020 01:00,18.6,72.04,3.85,6.79,77.5,0,812.81,-0.9,null,,
11/06/2020 02:00,17.77,75.89,3.975,8.75,78.6,0,812.285,-1.1,null,,
11/06/2020 03:00,17.27,78.55,3.055,6.59,82.1,0,812.131,-1.2,null,,
11/06/2020 04:00,16.74,80.1,2.215,4.87,85.1,0,812.418,-1.4,null,,
11/06/2020 05:00,16.31,77.08,2.139,5.96,78.4,0,812.472,-1.4,null,,
11/06/2020 06:00,15.8,77.03,2.233,3.79,62.3,0,812.927,-1.2,null,,
11/06/2020 07:00,15.81,76.49,2.671,4.3,47.6,0,813.301,43,null,,
11/06/2020 08:00,16.61,73.65,2.313,4.92,69.3,0,814.109,129.6,null,,
11/06/2020 09:00,17.4,71.19,3.509,5.77,74.2,0,814.811,146.9,null,,
11/06/2020 10:00,18.46,66.87,3.908,8.8,58.6,0,815.107,220.9,null,,
11/06/2020 11:00,20.2,59.41,5.817,12.06,72.8,0,814.981,706.2,null,,
11/06/2020 12:00,21.26,53.92,7.132,12.83,73.2,0,814.526,982,null,,
11/06/2020 13:00,21.62,46.73,6.294,12.9,60.9,0,813.709,934.2,null,,
11/06/2020 14:00,23.03,37.55,4.65,9.45,57.9,0,812.69,672.3,null,,
11/06/2020 15:00,24.31,35.21,6.084,11.29,70.8,0,811.778,775.4,null,,
11/06/2020 16:00,24.37,36.39,7.411,13.93,80,0,811.341,659.8,null,,
11/06/2020 17:00,22.71,43.46,7.31,12.42,71.2,0,811.265,199.8,null,,
11/06/2020 18:00,21.6,48.21,6.605,12.32,59.8,0,811.49,131.7,null,,
11/06/2020 19:00,21.05,51.41,6.384,12.24,69.7,0,811.788,65,null,,
11/06/2020 20:00,19.67,58.87,6.241,11.4,64.4,0,812.215,6.3,null,,
11/06/2020 21:00,18.57,64.35,6.218,13.11,65.1,0,812.569,-0.9,null,,
11/06/2020 22:00,17.7,69.13,5.709,11.16,75.3,0,813.511,-1,null,,
11/06/2020 23:00,17.18,71.81,4.091,9.2,65.3,0,813.85,-1.1,null,,
12/06/2020 00:00,16.64,77.25,5.411,10.43,66.6,0,813.807,-0.8,null,,
12/06/2020 01:00,15.84,79.26,4.214,9.63,82,0,813.926,-1,null,,
12/06/2020 02:00,15.79,71.7,4.894,8.52,67.8,0,813.773,-1.2,null,,
12/06/2020 03:00,15.7,69.98,4.074,7.46,63.7,0,813.407,-0.9,null,,
12/06/2020 04:00,15.2,72.82,3.209,6.17,56.7,0,813.114,-1.3,null,,
12/06/2020 05:00,14.77,76.84,4.032,6.71,59.3,0,813.177,-1.3,null,,
12/06/2020 06:00,14.82,77.1,4.125,7.55,52.3,0,813.404,-0.9,null,,
12/06/2020 07:00,14.89,75.42,3.469,6.01,38.3,0,813.579,30,null,,
12/06/2020 08:00,16.24,69.3,2.78,6.19,50.1,0,813.999,201.3,null,,
12/06/2020 09:00,16.54,71.58,3.502,7.87,66.6,0,814.382,178.6,null,,
12/06/2020 10:00,18.09,65.82,4.607,10.61,73,0,814.358,542.3,null,,
12/06/2020 11:00,19.8,60.22,5.558,11.23,75.7,0,814.002,882.1,null,,
12/06/2020 12:00,20.76,55.04,5.297,9.82,76.5,0,813.462,769.2,null,,
12/06/2020 13:00,21.86,49.32,5.853,10.27,76.4,0,812.85,841.8,null,,
12/06/2020 14:00,22.32,47.64,4.655,10.95,72,0,812.102,585.6,null,,
12/06/2020 15:00,21.59,52.54,3.705,8.05,34.7,0,811.56,230,null,,
12/06/2020 16:00,22.14,49.49,5.667,11.22,72.7,0,811.087,608.3,null,,
12/06/2020 17:00,22,49.05,6.198,10.9,73.1,0,810.804,565.9,null,,
12/06/2020 18:00,21.37,47.57,6.177,11.79,68.3,0,810.484,426.6,null,,
12/06/2020 19:00,20.37,49.23,5.832,12.25,66.8,0,810.466,162.5,null,,
12/06/2020 20:00,18.67,56.97,4.749,10.12,75.4,0,811.164,9.4,null,,
12/06/2020 21:00,17.41,59.47,4.116,8.04,71,0,811.854,-1.1,null,,
12/06/2020 22:00,16.15,62.67,4.235,8.17,72.2,0,812.125,-1,null,,
12/06/2020 23:00,15.28,66.75,2.436,6.12,61.8,0,812.432,-1.5,null,,
13/06/2020 00:00,14.7,69.45,2.424,6.85,59.8,0,812.411,-1.5,null,,
13/06/2020 01:00,14.11,69.95,2.413,5.1,101.3,0,812.509,-1.8,null,,
13/06/2020 02:00,13.14,70.76,3.882,7.15,77.7,0,811.941,-1.4,null,,
13/06/2020 03:00,12.6,75.53,4.311,7.36,78.8,0,811.298,-1.4,null,,
13/06/2020 04:00,12.07,75.25,3.295,6.63,79.7,0,811.379,-1.6,null,,
13/06/2020 05:00,11.35,74.82,2.233,4.47,56.6,0,811.353,-1.4,null,,
13/06/2020 06:00,11.1,76.63,2.388,4.17,70.6,0,811.366,-1.6,null,,
13/06/2020 07:00,11.38,75.81,2.445,4.39,42.2,0,811.762,23.9,null,,
13/06/2020 08:00,12.66,72.39,2.141,3.93,46.4,0,811.95,169,null,,
13/06/2020 09:00,14.49,63.77,3.908,8.61,72.2,0,811.955,466.1,null,,
13/06/2020 10:00,16.71,55.21,2.952,6.61,64.9,0,811.734,750.7,null,,
13/06/2020 11:00,18.65,47.57,2.81,7.73,65.3,0,811.259,921.7,null,,
13/06/2020 12:00,20.81,37.3,2.631,6.33,76.8,0,810.604,1033.8,null,,
13/06/2020 13:00,22.81,31.87,2.452,5.63,25.6,0,809.775,1079.6,null,,
13/06/2020 14:00,23.98,29.01,2.4,5.91,50.6,0,808.981,1052.2,null,,
13/06/2020 15:00,25.28,25.95,2.383,7.65,55.1,0,808.117,962.1,null,,
13/06/2020 16:00,25.84,26.01,3.052,7.41,38.7,0,807.379,813.9,null,,
13/06/2020 17:00,25.47,28.87,3.834,10.37,69.7,0,806.836,614.2,null,,
13/06/2020 18:00,24.62,30.77,5.291,9.15,89.8,0,806.788,383.5,null,,
13/06/2020 19:00,23.23,32.89,5.739,10.45,80.7,0,807.216,149.8,null,,
13/06/2020 20:00,20.84,40.72,5.983,10.99,73.1,0,807.873,7.8,null,,
13/06/2020 21:00,18.87,46.39,4.99,8.6,57.2,0,808.646,-1.1,null,,
13/06/2020 22:00,17.32,51.38,4.132,8.05,50.2,0,809.288,-1.3,null,,
13/06/2020 23:00,16.04,59.82,4.445,8.89,58.3,0,809.683,-1.3,null,,
14/06/2020 00:00,15.15,64.47,4.169,9.89,65.1,0,809.863,-1.4,null,,
14/06/2020 01:00,14.58,65.74,2.207,7.15,89.8,0,809.826,-1.9,null,,
14/06/2020 02:00,13.52,71.37,1.989,7.93,70.7,0,809.292,-1.4,null,,
14/06/2020 03:00,12.92,74.43,1.481,4.55,66.3,0,809.035,-2.1,null,,
14/06/2020 04:00,12.45,77.09,1.735,5.16,61.9,0,808.861,-2,null,,
14/06/2020 05:00,12,78.37,2.271,4.76,18.9,0,809.047,-1.4,null,,
14/06/2020 06:00,10.84,79.11,3.053,5.09,1.6,0,809.815,-1,null,,
14/06/2020 07:00,11.42,74.8,2.75,6.35,20.9,0,810.402,61.7,null,,
14/06/2020 08:00,13.38,68.24,3.36,5.78,0.1,0,810.814,271.1,null,,
14/06/2020 09:00,15.67,58.43,2.835,5.61,28.6,0,811.132,513.2,null,,
14/06/2020 10:00,18.07,44.76,2.511,5.47,62.8,0,811.113,737.3,null,,
14/06/2020 11:00,20.54,37.35,2.036,6.04,167.5,0,810.896,907.4,null,,
14/06/2020 12:00,22.29,33.9,2.314,5.19,9.6,0,810.32,1017,null,,
14/06/2020 13:00,23.6,30.92,2.226,7.2,81,0,809.554,1062,null,,
14/06/2020 14:00,25.2,27.11,2.277,5.92,21.4,0,808.792,1047.5,null,,
14/06/2020 15:00,26.51,23.57,2.63,6.93,288.1,0,807.998,974.6,null,,
14/06/2020 16:00,27.07,22.08,2.863,7.42,56.7,0,807.296,724.4,null,,
14/06/2020 17:00,26.88,23.4,3.497,7.79,29.1,0,806.901,531.3,null,,
14/06/2020 18:00,26.43,24.71,3.649,7.95,72.9,0,806.917,390.7,null,,
14/06/2020 19:00,25.1,29.19,5.59,9.88,82.3,0,807.275,154.4,null,,
14/06/2020 20:00,22.63,38.05,6.205,11.43,77.3,0,808.051,7.1,null,,
14/06/2020 21:00,20.32,48.15,5.854,10.7,68.7,0,808.858,-0.9,null,,
14/06/2020 22:00,18.59,54.67,5.053,9.45,67.7,0,809.531,-0.9,null,,
14/06/2020 23:00,17.14,59.46,3.329,8.55,92.9,0,810.175,-1.3,null,,
15/06/2020 00:00,16.07,62.98,3.386,8.59,73.9,0,810.509,-1.4,null,,
15/06/2020 01:00,15.25,66.48,3.43,7.25,78.6,0,810.485,-1.5,null,,
15/06/2020 02:00,14.5,69.2,3.076,7.31,75.5,0,810.389,-1.5,null,,
15/06/2020 03:00,13.99,70.28,2.215,5.97,84,0,810.408,-1.7,null,,
15/06/2020 04:00,13.89,68.29,2.154,6.45,91.5,0,810.625,-1.8,null,,
15/06/2020 05:00,13.66,69.21,1.961,5.26,67.8,0,810.863,-1.7,null,,
15/06/2020 06:00,12.82,72.66,1.708,2.86,16.2,0,811.328,-0.9,null,,
15/06/2020 07:00,12.79,72.67,2.032,4.35,12.9,0,811.636,60.3,null,,
15/06/2020 08:00,14.78,63.89,2.591,5.73,41.9,0,812.076,299.9,null,,
15/06/2020 09:00,16.15,57.42,4.26,8.74,64.8,0,812.29,408.7,null,,
15/06/2020 10:00,18.48,47.43,3.936,7.19,69.6,0,812.286,734,null,,
15/06/2020 11:00,20.12,40.22,2.922,5.94,65.6,0,811.908,903.8,null,,
15/06/2020 12:00,22.25,35.5,2.348,5.61,37.1,0,811.329,1006.6,null,,
15/06/2020 13:00,24.21,31.29,1.987,6.03,70.5,0,810.659,1055.8,null,,
15/06/2020 14:00,25.69,27.14,2.207,6.25,50,0,809.878,1008.8,null,,
15/06/2020 15:00,26.64,24.18,3.104,8.26,40.5,0,809.156,969.8,null,,
15/06/2020 16:00,27.43,21.55,3.509,8.56,44.5,0,808.716,784.7,null,,
15/06/2020 17:00,27.8,20.65,5.899,11.44,346.5,0,808.267,638,null,,
15/06/2020 18:00,26.92,22.25,5.886,10.87,344.5,0,808.29,388.8,null,,
15/06/2020 19:00,25.65,22.26,4.861,10.02,22.3,0,808.699,154.1,null,,
15/06/2020 20:00,23.54,21.27,4.308,8.02,43.9,0,809.324,7.7,null,,
15/06/2020 21:00,21.06,33.49,3.341,6.73,31.1,0,810.061,-1.4,null,,
15/06/2020 22:00,19.09,40.23,4.371,11.12,44.4,0,810.742,-1.5,null,,
15/06/2020 23:00,17.4,48.51,2.324,9.03,56.4,0,811.591,-1.5,null,,
16/06/2020 00:00,16.01,58.65,2.832,7.21,74.8,0,811.963,-1.9,null,,
16/06/2020 01:00,15.07,66.84,4.225,8.46,87,0,811.834,-1.6,null,,
16/06/2020 02:00,14.31,71.36,3.87,7.52,74.4,0,811.534,-1.7,null,,
16/06/2020 03:00,14.03,71.03,3.408,6.45,56,0,811.331,-1.7,null,,
16/06/2020 04:00,13.28,72.61,1.955,4.94,43.7,0,811.224,-1.7,null,,
16/06/2020 05:00,12.49,73.24,3.247,5.12,26.5,0,811.012,-1.5,null,,
16/06/2020 06:00,11.9,67.63,3.26,4.66,28.2,0,811.215,-1.3,null,,
16/06/2020 07:00,12.58,63.24,1.806,4.6,45.6,0,811.779,60.1,null,,
16/06/2020 08:00,14.89,57.67,1.835,3.99,51.6,0,812.361,269.9,null,,
16/06/2020 09:00,16.7,56.16,3.457,6.4,87.8,0,812.559,520.1,null,,
16/06/2020 10:00,18.74,49.84,2.845,7.57,63.4,0,812.497,736.2,null,,
16/06/2020 11:00,21.15,38.9,3.216,7.49,78.8,0,812.096,909.8,null,,
16/06/2020 12:00,22.99,31.34,3.464,7.83,71.9,0,811.445,1019.4,null,,
16/06/2020 13:00,24.64,22.24,2.46,7.09,34.4,0,810.694,1078.8,null,,
16/06/2020 14:00,26.66,18.02,2.68,6.5,253.5,0,809.871,1056.3,null,,
16/06/2020 15:00,27.3,20.77,2.721,7.23,290.7,0,808.955,962.1,null,,
16/06/2020 16:00,27.95,20.02,2.251,5.66,25.6,0,808.143,826.3,null,,
16/06/2020 17:00,28.73,17.56,4.041,9.37,354.2,0,807.57,640.9,null,,
16/06/2020 18:00,27.85,21.44,3.534,8.76,36.1,0,807.304,397.8,null,,
16/06/2020 19:00,26.34,27.26,4.816,9.36,68.9,0,807.625,160.8,null,,
16/06/2020 20:00,23.93,35.97,4.836,9.24,64,0,808.217,8.2,null,,
16/06/2020 21:00,21.86,45.9,3.872,8.13,46.7,0,809.278,-1.2,null,,
16/06/2020 22:00,20.14,54.98,3.591,7.04,40.8,0,810.086,-1.1,null,,
16/06/2020 23:00,18.66,63.3,3.546,7.2,68,0,810.78,-1.4,null,,
17/06/2020 00:00,17.72,66.75,3.141,7.41,73.4,0,811.14,-1.4,null,,
17/06/2020 01:00,17.06,67.57,1.128,3.92,279.9,0,811.415,-1.8,null,,
17/06/2020 02:00,16.69,67.31,2.109,5.62,54.1,0,811.191,-2,null,,
17/06/2020 03:00,16.09,69.82,1.604,3.81,55.1,0,810.608,-1.7,null,,
17/06/2020 04:00,15.45,73.13,1.834,4.61,30.7,0,810.398,-1.8,null,,
17/06/2020 05:00,15.01,73.75,2.729,5.14,12.2,0,810.253,-1.5,null,,
17/06/2020 06:00,14.33,74.57,1.476,2.65,24,0,810.595,-1.3,null,,
17/06/2020 07:00,14.29,73.74,2.273,3.33,6.2,0,811,58.3,null,,
17/06/2020 08:00,16.22,66.39,2.641,4.53,355.1,0,811.263,258.6,null,,
17/06/2020 09:00,19.04,55.54,2.701,5.28,37.5,0,811.477,499.1,null,,
17/06/2020 10:00,21.2,45.15,1.592,4.24,76,0,811.39,713.5,null,,
17/06/2020 11:00,23.33,39.53,1.611,3.84,240.8,0,810.974,886.9,null,,
17/06/2020 12:00,25.04,35.81,2.1,6.69,344.8,0,810.306,1011.4,null,,
17/06/2020 13:00,27,29.57,3.064,10.25,306.6,0,809.542,1023.2,null,,
17/06/2020 14:00,28.66,20.81,3.22,8.31,356.6,0,808.715,1051.5,null,,
17/06/2020 15:00,28.94,21.73,3.007,6.95,16.6,0,807.897,756.1,null,,
17/06/2020 16:00,28.83,23.67,3.383,7.86,65.8,0,807.335,508,null,,
17/06/2020 17:00,28,35.1,4.869,10.12,39.7,0,807.856,52.7,null,,
17/06/2020 18:00,22.56,28.91,3.796,9.01,111.1,0,807.205,185.7,null,,
17/06/2020 19:00,26.04,31.2,4.395,9.24,92.6,0,806.966,63.6,null,,
17/06/2020 20:00,24.95,34.7,5.018,8.22,73.8,0,807.519,6.5,null,,
17/06/2020 21:00,23.18,43.85,4.877,8.93,69.3,0,807.942,-1.1,null,,
17/06/2020 22:00,21.77,52.02,4.199,8.21,64.6,0,808.488,-1.2,null,,
17/06/2020 23:00,20.38,57.44,3.093,6.99,84.8,0,809.533,-1.4,null,,
18/06/2020 00:00,19.71,58.39,3.54,7.14,95.4,0,810.004,-1.5,null,,
18/06/2020 01:00,18.97,63.72,2.937,7.31,95.8,0,810.047,-1.3,null,,
18/06/2020 02:00,18.02,69.82,2.555,5.84,84.8,0,809.987,-1,null,,
18/06/2020 03:00,17.36,75.69,1.381,4.25,93.3,0,809.87,-1.3,null,,
18/06/2020 04:00,16.95,77.5,2.491,5.07,63.2,0,809.546,-1.3,null,,
18/06/2020 05:00,16.7,76.87,2.712,5.15,35.3,0,809.319,-1.3,null,,
18/06/2020 06:00,16.18,78.45,2.791,4.71,3.6,0,809.249,-0.4,null,,
18/06/2020 07:00,16.17,77.66,2.391,5.03,13.6,0,809.629,50.9,null,,
18/06/2020 08:00,17.68,70.48,2.228,4.29,8.5,0,810.097,235.4,null,,
18/06/2020 09:00,20.1,60.83,1.801,3.76,168.6,0,810.208,505.4,null,,
18/06/2020 10:00,21.86,53.93,1.746,3.96,185.5,0,810.043,697.2,null,,
18/06/2020 11:00,23.51,46.51,2.316,5.2,215,0,809.752,871.6,null,,
18/06/2020 12:00,25.91,38.91,2.012,5.29,259.1,0,809.011,995,null,,
18/06/2020 13:00,27.82,32.54,2.428,5.94,238.5,0,808.206,1010.4,null,,
18/06/2020 14:00,29.07,26.75,3.261,8.08,286.4,0,807.438,922.2,null,,
